id	document	label
784573	나름대로 볼만한 재미 허접인건 사실	0
7458492	영화의 분위기 배경 다 좋다 마지막 끝날때 와 함께 잔잔하면서 허무하기도하다 먹먹함이 느껴지는 영화다 이연희 연기만 더 좋았더라면 싶다 평점보다 훨씬 마음에 드는 영화였다	1
9600373	어설픈 휴머니즘에 가리워진 재난물의 임팩트	0
10118428	아토피와 치질로 고생하는 태헌이의 쾌유를 빌며좋아요	1
9180143	어리버리한 영구와 한바탕 웃을 수 있는 즐거운 영화	1
5748212	보나 안 보나 마찬가지	0
1344543	총의 포스가	1
8899120	정말 너무 좋아서 말로 표현을 못하겠네요케이블로 뒤늦게야 보게되다니 한 장면도 놓치기 싫은 최고의 시트콤 극중 현우같은남자 어디 없나요 ㅠㅠ	1
4858436	년대 일본좌익 혼란상황의 정치상황을정서를 전혀 반영않은 졸작우린각성해야	0
9735023	진부한 졸작 삼류 드라마보다 못한 스토리 이감독꺼는 앞으로 블랙리스트	0
9484856	순수하고 때묻지 않은 드라마 최고입니다	1
6371216	직업에 귀천은 있다	0
8445816	재밋게 잘보고갑니다	1
10271186	부모님과 함께 봤는데 정말 재밌게봤어요 부모님도 대만족	1
4267002	정말 현실적이고 볼만합니닫	1
10179027	공포영화치고 평점이 높아서 남김답답하다이영활본 내자신이	0
8171309	개인적으로는 전편보다 선셋이 더 좋았다	1
6974492	편에선 거신등장시키고 편에선 대놓고 추적자등장시키네 편에선 불사조나올꺼냐 에라이 독창성없는인간들아	0
8964308	독일 바그다드 카페 일본의 카모메 식당 이 생각나네요 일본에서 상을 주는 이유를 알것 같구요 감상 잘 했습니다	1
9942507	지브리는 역시 미야자키 하야오 그리고 다카하타 이사오 입니다 이분들 작품은 보고나면 항상 가슴이 메어와서 좀 아프지만 또다시 이런 감정 갖게 해주셔 감사합니다	1
8318437	겨울마다 찾게 만드는 영화어쩐지 마음이 좀 추워질 즈음이면 보고파지는 영화 오늘밤에도 보고푸다	1
9280901	초중반의 긴장감을 허무하게 만드는 억지스런 후반부	0
231093	이거 너무 너무 웃김 특히 이응경 서민정 최정윤 짱	1
8188134	은근무섭 점정도는 될듯 결말이 아쉽	1
9709216	황정민과 엄정화의 엄청난 연기력	1
8647340	무슨 생각이었을까ㄹㄹ	0
4696229	원숭이 골요리면 요리에서 원숭이 울음소리가 나나 ㅋ	0
10073117	솔직히 공공의적은 편이 최고다	1
8930488	이게 왜 냐 그냥 판타지 장르지그리고 헬보이 너무 느림	0
9143146	영국 남자와 사랑에 빠지고 싶어지는매력적인 영화	1
9381605	감동적이지만 너무 보기에 거북했었다	0
9972888	번째 후기 그냥 시간낭비	0
9745411	흔하디 흔한 좀비물	0
7116394	감동 적인 내용	1
10024564	티가 너무 많다 웃음이 날 정도로	0
6435557	병맛인 영화	0
6643576	좀 유치하긴하지만 애니라도 느끼는게 많은 영화다 ㅋㅋ기광오빠 목소리 황홀했어요 ㅋㅋ	1
6841240	너무스토리가지루해요강이경은도대체언제변하는건가요	0
7502816	이게 점 짜리 영화인가 ㅎㅎㅎ 유치하다 동심의 세계로	0
9122959	낚시영화 안보는게 좋음	0
8003741	앤딩은 허무했지만 배우 염복순씨를 영자의 전성시대 이후로 다시 볼 수 있는 것만으로도	1
5305659	평점생각하지 말고 보는 사람은 공감할것이다 볼만하다 진짜	1
6132591	흥미진진했다	1
5483305	이런 영화는 이제 좀	0
2358212	중 최고 재미있었음	1
6584881	무슨 서태지도 아니고비를 극장에서 보는 바보는 되지않겠을	0
6829391	담배 말리게 하네	1
8752317	굿 별점테러 작작해요ㅉㅉ	1
10001152	노잼영화다 학교에서 봤는데 재미도 없고 몰입도 없고	0
8190504	완적 썩은영화 초딩이 만든 그레픽	0
9892050	영화평점은 처음 등록해봅니다예전 티비에서 보고 대성통곡하며 봤던 영화지금 씨네뮤직에서 요약분으로 봤는데도 눈물이 멈추질않네요최고의 애니입니다	1
5837088	좀무서ㅤㅇㅝㅅ는데 스토리가어떻게된거임	1
8052336	다 필요 없고 남자주인공 조패고 싶다 나도 남잔데 진짜 청개구리ㅅㄲ도 아니고 말 조내 안듣고 이 영화 보면서 공포를 느끼는게 아니라 분노를 느꼈다 그냥 전문가 불러 색꺄	1
8617586	재미가 없음 보지말던가 욕실컨하면서 결국 보는새기들 라고 너무 들뜨지마 감격시대배우들도 연기너무잘하고 재밋어요	1
9506626	내생전 디워보다 재미없는영화는 처음이다	0
3034473	부족한 느낌	0
9655255	역대 최악의 본드걸	0
9770915	개노잼 초중딩용 연출	0
9182777	나오미왓츠의 싱크로율	1
8023618	정말 상업적이니 않은 영화 재미없음	0
5410252	내용이 읍따	0
9608604	사전으로 이렇게 감동을 주다니	1
2818654	쓰레기는 아닐지라도 결코 졸작을 면할길이 없는 영화를 찍는 방법	0
8264405	스키도 위험한스포츠인데 너무하는군요 기본적인안전장비도 않하고 넘어짐 머리다쳐서 큰일나요 어덩보호대 역시필수 여러사람이보는 방송조차 안전불감증 인가요 방송전 안전먼저 확인 새주시는 제작진이되주세요	0
9718661	갓놀드와 갓실베가 만났으니 액션폭발 스릴폭발 재미폭발 에서 빵ㅋㅋ	1
9937624	공포영화를 기대들한건지 평점이 왜케 낮은지 모르겠다 수작까진 아니어도 캐릭터들의 심리묘사가 꽤 잘 그려진 볼만한 영화였다	1
7522435	너무나 재미있어여 빠른 전개 부탁드려요ㅋㅋㅋ	1
10067014	감동도 있고 일단 배우들의 연기가 하나도 억지스럽지않고 재밌습니다 두번봤는데도 정말 재밌네요 최근 본 영화중에 가장 여운남는 영화였습니다강추	1
8209315	작가미친거아니야 왜이래 상식이없자나 완전정신이상자야 어떻게세이가치 살어	0
2561847	눈으로 보는 영화가 아니라 가슴으로 느끼는 영화	1
3135091	내 기억에 가장 강하게 오래 남은 영화임	1
8075747	여기가 알바천국 이구만	0
8390487	내가 만들어도 이거보단 낫겠다	0
9469513	이시점에 과연 반전의결말을 모르는사람이있을까요ㅎㅎ 알고봤지만또보게될만큼 심리묘사가훌륭하고 공포영화로도훌륭합니다귀신을 어느영화에서이리현실적으로연출할까요 암튼최고	1
8566992	컴퓨터 전기세가 아깝다	0
6896697	감동의 극치 한 편의 아름다운 동화 모음집이번 밤의 이야기도 기대가 되요	1
9684154	내 생애 최고의 영화였다	1
7328838	잊을수 없는 명대사들이 즐비하드라	0
9268487	거짓말 안보태고 이영화 번 넘게봤다 연말엔 꼭 보고 중간중간 생각날때마다 봤다 너무 재미있고 감동적인 영화다	1
4661251	와우 좋다	1
9085170	너무 좋아요 너무좋아요	1
189745	진짜 초딩이 만들어도 이것보단 낫겠다ㅋㅋ	0
3039853	내용 식상해 여쥔공 겜썸의 엠버 허드인줄 알았네 	0
9968017	몇번을 봤는데볼때마다더깊은재미가느껴짐덴젤워싱턴연기는말할것도없고둘이친해지는과정같은영화의구성전개과정이굉장히자연스럽고설득력있었고또묵직한대사들도꽤나오는특유의카메라연출법 과주인공 크리시의 상태랑잘어울려지는 느낌이여서영화의묘미가더욱살은듯	1
4738008	강추 총소리 대신 음악이 행복은 돈 과는 거리가 있다	1
9950198	화려하기만 할 뿐 진부한 캐릭터와 스토리로 지루하다	0
1014710	넌 망했구나	0
212159	뻔한 스토리 눈물만 자극하려고 애씀 별로	0
5210134	역시 김두한은 우리의 영원한 우상이다	1
7073392	드라마의 ㅤㅊㅚㄱ오죠 늘 흥미진진	1
9617322	스릴러영화인데이리지겨운적은나이트인가거기에서 여자죽일때 구경만하네ㅋㅋㅋ총이라도쏘던가	0
7436253	노 으리 노 잼	0
5304492	편집이 너무 이상해 내용을 알 수 없는영화 조양은아저씨만 보이네요	0
6153698	쿵푸팬더 짝퉁 심지어 남의껄 보고 만들었는데도 더 못만듬 이래도 되는 거야	0
142567	넘흐무서워요	1
3881264	전쟁의현실이니 사실적으로 그렸느니 하는말이 되려수준 낮다 관객의 수준은 한참위에	0
8845095	대박 웃다가 숨넘어가는줄알앗어요재밋어서 파일럿까지 찾아ㅤㅂㅘㅅ어요 ㅋ고생하시는건 아타깝지만 넘넘 재밋어ㅤㅇㅛㅎ	1
2370269	이영화 대박임	1
6402759	진정한게이의스토리	1
1551336	매들린 스토우 대박 이쁘닷 당대 최고 미녀	1
9834252	내평점단순히 음산한 분장만으로는 어른을 공포스럽게 만들기에 한계가 있지 예기치 않게 이토 미사키를 보는 재미는 있었음	0
6626574	아주 성공적인 재난 영화의 표본	1
9405396	유쾌하고 재미있어요 보고 나면 행복해지고 기분이 좋아지는 영화랍니다 	1
8514347	주말드라마 시청율을 위해서 만드는 작가님과 님 정말 막장의 대가로 모십니다 끝나니 다행이다	0
7777229	이거 볼거임	1
8879395	기대에 미치지는 못했지만극장판이 다시 나왔다는 사실 만으로도 감지덕지다 ㅋㅋㅋㅋ	1
6452137	몇몇 장면들은 웃기지만 전체적으론 어수선하다	0
377059	심청이가 꼭 마지막 황제 푸이의 부인 황후를 연상케 함	1
6093164	살아남을수 있다면	1
7438489	애니보고 잘 울진 않는편인데 뻔한스토리이지만 날 펑펑울게 만든 감동적인 애니	1
4887683	소름끼치도록 완벽한 드라마 ㅜㅜㅜ 슬프고 짠했습니다	1
5946754	티머니로도 보아서는 안될영화누가 남는 캐쉬백 포인트로 보여주겠다고해도 피해라	0
9172022	재밋어요 	1
4762084	구닥다리 옛날 영화 아닌가 ㅉㅉ	0
8022413	뭐하자는거 정말재미없다 무슨프로인지도 모르겠고 이프로정체성이뭔가요 앞전엔 다이빙하더니 연예인들 요리 소개하는 프론가요 지금도 굶는 사람들이 넘치는데 부끄럽네요 아으 부끄러	0
9913222	초반에 잠깐 웃기긴 했는데갈수록ㅋ 그렇다고 장르가 로코도 아냐ㅋㅋㅋ	0
6771783	뭔가 부족한것같지만 매우 재미있네요	1
8796959	내용도 없고 느낌도 없고 공기같은 영화	0
2141335	너무 큰기대가 실망으로 돌아올수 있다는것 또한 명심하시기를	0
5405127	너무 좋아	1
7999795	보고 또 봐도 행복	1
7895559	이건 세계 최고 쓰레기 영화 탑  안에 들 영화임	0
8812758	팀버튼이 배트맨시리즈를 계속 이어나갔더라면 하는 아쉬움이 남네요	1
6812672	대부분의장면을 음악과 흘러가는영상으로 대체해서 지루했다영화가아닌 뮤직비디오를본기분 돈주고보라면 절대 못볼 지루한 쓰레기 영화	0
3296090	제니퍼역시이쁘군원숭이에혼신을다한연기어마무시하군	0
9357229	그냥 말이 필요없다 그냥 보시길	1
7480490	빨갱이 영화 같은 소릴 하고 있	0
8016275	이 걸작의 평론가전문가 평점이 감독이 충무로 진골이 아니라 그런건가 어이가 좀 없군요	1
2335742	소설을 모욕하는 영화 추상미 자살씬만 기억에 남는다	0
7419902	제작비 억 상영중 관객 명 총수입 만원 진정한 좆망작	0
9038626	에휴	0
7654068	미국 애국주의는 할리우드 영화니 그렇다쳐도 단서 끼워맞추기는 안타까운 수준	0
9879815	다 아는얘기인데도 영상미가 너무좋았어요	1
3271113	가슴이 너무 아픈 영화이고 보는내내 무거운 영화이다	1
5706959	명작	1
6393602	하균신 짱연기 쩔어	1
9673164	이건 점 드려도 부족한 점수입니다 점 드리고 싶네요	1
4261011	내 인생의 책인 뛰어난 원작을 이 지경으로 저급하게 만들다니	0
8851712	유치하기가 하늘을 찌르지만 유인촌과 선우용녀의 배드신은 충격적이다	0
10270559	나는 당신을 필요로 하지않소왜요가질수없으니까	1
1930432	재밌어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
6079128	이시영연기넘잘함귀여워욤	1
8027830	누가만들었는지뇌에 피라냐가 들었나걸러냈어야 할 상상력을 과감히 실행한듯그러니까 쓰레기아 장난하냐 라는 감탄사를 연발하였다	0
6193401	오우삼참 추억돋네당신이 있어 행복했다	1
2932497	돈 아까워서 끝까지 다 보려다 볼수록 시간도 아까워 그냥 나와버린 	0
8369825	포스터가 미끼였어 성유리의 입술은 아름답지만독립영화 분위기인데 만들다 만 느낌 괜히 어설픈폼만 잡지 말고 제대로 된 이야기를 찾아보시라	0
6307817	둘이안어울림	0
7331240	차라리 다 보여주쥐ㅋㅋㅋ	0
9842240	스릴은 정말 최고다 계속되는 긴장감 속에 손에 땀이 없는 나도 땀이 나는 느낌이다 하지만 경찰을 믿지 않는 시민과 혼자 다니는 경찰이 답답하긴 하다	1
8061413	너무 재밌었어ㅎㅎ	1
8203519	지독하게 아름다운 사랑이야기	1
813373	재미있었어요	1
9846692	실화라니더재미있네요	1
9840233	간만에 다시 봤는데 잼나는구만 요즘은 이런 영화 없나	1
3938182	괜차네요ㅋㅋ 암생각ㅤㅇㅡㅄ이 ㅤㅂㅘㅅ다가 감동	1
10034568	아 고백만큼은 안되지만 좋다	1
10035307	연평해전이 발발한 해라는 것이 믿겨지지 않는 영화현실감ㄴㄴ	0
10197135	미쳤구나 이게 년대에 만들어진 영화라니 난 년대 사이에 만들어진 영환줄 알았다만	1
6451287	처음엔재미있었는데아쉽다이제훈이랑유아인이아까울뿐	0
2648326	오 마이갓 	0
3555485	감정표현의 섬세함이 돋보인다 심리폭력섹스마초의 집합 이젠 무슨낙으로	1
1741343	근엄한 명배우 마이클 케인 형님이 작품 분위기에 잘 묻어가지 않으시든	1
5079061	끝의 허무한 반전공포영화는 그래서 만들기 힘들다	0
9821250	이 영화는 영화 역사에서 한 획을 그은 해리포터 시리즈의 출발이었다는 점에서 무조건 만점을 준다	1
8003412	액션하나는 끝내준다	1
9464820	인베이전 인베이전 인베이전	0
9397949	누구하나 거슬리지 않는흡입력 최고	1
8118175	또 보고싶다 지드래곤의 열정미친에너지포스무대 모두 너무 멋졌다 영화임에도 같이 춤추고 싶어서 근질거렸음	1
1765102	내가 처음이네ㅎㅎ 재밌었음ㅠㅠ	0
4916766	제의견은 초 후에 공개됩니다 ㅎㅎ 아직도 남는 여운	1
10275204	쓰레기네여실망이 이만저만이 아니야	0
6330120	점 줄수없어 점준다 키스신박유천 한지민이랑 넘넘 비교되잖슴 이쁘고 아름답게	0
7251342	그냥 그ㅤㄹㅒㅆ음	0
8130516	그릇도 안되는 넘이 모든 방송에서 너무 나댄다 수근아 초심으로 돌아가라 팬에서 안티로 돌아간 인	0
4626308	할말이 없는 영화	0
7295706	이거어렸을때되게재밌게봄ㅋㅋ이정재 이범수ㅋㅋㅋㅋ연기쩜	1
270965	당신의 눈만을 위하여	1
7907009	매우 지루하다 사건의 재구성식으로 인물에 따라 씬을 나눈 것이 그나마 지루할 때쯤 환기시키는 효과는 있지만 그걸론 역부족	0
2883061	상상력이 슬픈 사람들을 예쁘게 덮어주지만 결국 예쁘고 사랑스러워서 더 ㅤㅅㅡㄿ픈	1
9819813	보통 영화속 상황이면 신고하고 조사를 받아야하는게 맞습니다	0
5836896	와와와와완전대박짱 태곤오빠 멋쪄	1
4355570	보는 사람에 따라 넘치거나 아쉽거나 할 것 같은데 기본적으로 좋다	1
4329706	부부가 말아먹다	0
9560835	진짜 한마리만 키우고싶다 너무 귀여워ㅠ	1
7954411	원작 망친 영화 한국은 에로영화나 만들길	0
7502965	아오 보면서 욕나오네 아침부터 짜증이 확 밀려온다 첨부터 봐서 걍 보려고 했는데 다신안본다	0
3050158	이 영화 정말 소재를 잘 못 살린 영화라고 생각합니다	0
6690415	꼭 볼께요	1
488919	넘 어렵다	0
8197903	자극적인 소재로 선정적이기만 할뿐 막상 별 내용이 없는 영화	0
5729806	점도 아깝다포인트 버리지마시고 딴거 다운받으삼	0
8914708	이것도 영화냐 장난하냐	0
9131788	그냥최고꼭 보시길	1
8583163	김진표하차할때까진시청안할겠음다른애들너무보고싶다 김진표정말뻔뻔하네 양심이뭔지모르나	0
5258754	그냥	0
8221820	굿한마디밖에안나오네	1
5647620	자동차 추락하다가 끝에 바위떨어질때 좀 웃겼다	0
9654160	오달수씨가 괴물 목소리로 출연ㅋㅋㅋㅋ	1
8718712	지금 보고있음 진짜 재밌다	1
1410724	베일이 아깝다진짜	0
3274271	이건뭐	0
7286284	그냥 돈이 많을 때 보는 영화	0
6599476	한국영화만 욕할게 아니다	0
8216013	안녕하세요저희남편어떻게좀안되나요저희남편착실한데차사고가많이일어나요어떻게좀해주세여결혼년차주부인데남편때문에죽겠어요가끔사고치는바람에여이번에는대형사고쳐서정말이혼할생각이었어여우리남편어떻게좀안되나요	1
2530645	공포 영화보면서 잠든건 첨이다	0
10022147	마블이 히어로물 만드는 솜씨가 날이 갈수록 는다 대부분 편에서 인물의 기본 베이스 깐다고 약간의 루즈함이 있지만 그 속편에서 제대로 된 재미를 보여주고 있다 이런 식의 제작과정이 영화로서는 최선이라고 본다 정말 괜찮았다	1
10060517	동식이땜에 너무 답답했다	0
7281301	진짜 재밌었다ㅋㅋ	1
2217681	판타지는 전혀아님	0
8994239	이거 웹툰을 드라마화 한거 아녔어	0
5713813	대박재미없음ㅋㅋ	0
728837	마지막 장면이 아직도 마음 찡하게 다가온다	1
9230076	아무도 철 없는 아들의 방탕함과 문란함 무능함에 대해서 문제 삼지 않는다	0
7928574	김희선 봉태규 왜함 김구라 방송왜함 화신 왜함 거참ㅋ 가관도 아니더라진짜 초등학교 학급회의도 이것보단 낫다 그리고 승리 불쌍하지 때문에 해명도 못하고 그래도 개그맨보단 낫잖아 말이라도 했지 김대희가 제일 불쌍	0
9670816	다들 노출에 후한 점수를 주셨네요 저도 그러려고 들어왔는데 생각보다 후한 점수에 점 드립니다 영화시작 분도 안돼서 팬티만입고 에이프런 두른 고은아가 추워서 난방기에 불쬐며 기침하는데그렇게 추우면 옷을 입지라는 생각만ㅋ	0
2054139	가장 유쾌한 형사물을 꼽으라면 이 영화를 꼽겠다	1
4554702	과신의 대가	0
10198085	인간의 주관적 사고와 행동을 전제로 놓고 보기에도 다소 어이없는 결말 자아의 슬픔에 지친 포기인가	0
10129350	죽여버리고싶다	0
5316525	다시 만들면 히트 할 정도로 강렬한 무언가가 있죠	1
3498655	초등학교때 브라운관으로 보면서 짱재밌었음 살고 싶은 동네	1
8269774	왜 영혼이 갇혀버린 건지는 모르겠지만 재밌었어요	1
9994960	끝났다고 생각했을 때 끝이 아니었다	1
7526142	나비효과는 일편만 보자 전작의 명성에 무임승차 하려는 쓰레기	0
8063005	에릭로버츠를 제외한 출연배우들 대부분의 매우 어색한 연기내용전개설정아동용같은 느낌의 역시 포스터만 그럴싸하고 참으로 황당하고 조잡한 공포물빵점	0
8525955	이런영화보면 정신이 피폐해지는듯 좀비영화같은거보다더	0
6403483	폐지 ㄱㄱ	0
9751263	일단보시라 개인적으로 점 줄만하다	1
4376526	쓸쓸하고 가슴아픈 영화 지금봐도 손색없는 촬영과 스토리 그리고 연기 최고	1
10039726	살아가는 우리들 안의 마니	1
7770939	민주사회로 발전하는 것과 공산주의를 미화하는 것은 전혀 별개의 문제지 빨치산 미화 영화	0
7570473	왜봄	0
8868984	미니멀 인풋 맥시멈 이펙트	1
7529981	배꼽 빠짐 ㅋ	1
2358216	참 잔잔하다 남자들한테는 약간 지루할 수도그들의 반응이 사뭇 궁금해진다	1
6266011	이 영화 꽤 웃긴다 마지막에는 감동도	1
5092478	뭐이런영화가	0
7184540	이게 코미디라니ㅎㅎ	0
7309305	더빙	0
1155998	이런게 진정한 코미디 이거 보고 진짜 죽는줄 알았다 넘 웃겨서	1
9042435	여자 권소위는 보고 안하고 처뭐하는짓이냐 권소위 보고안하는바람에 이런일 일어났네 보는내내 너무 답답하고 작가가 군필인지 의심스럽다 진짜	0
10101728	격정적이기만 한 섹스 장면이 집어삼킨 액션과 드라마	0
8058838	말이 필요없는 작품 남녀노소 강추	1
7567398	재미쪄 키드사마 코난군 신이치사마	1
9247660	정용화 짱 조아요	1
9059545	좋은 내용이지만 영화로 보기엔 지루하다	0
6060326	공포영화라기에는 뭔가 허술하다	0
9480441	완전 재미잇어요 시즌도 나왓으면좋겟어요	1
8839940	솔직히 여주의 행동패턴이 상당히 억지스러웠고 뭔가 어거지로 해피엔딩 만든 느낌 무엇보다 여주가 존못이라 몰입감 제로 여주 친구가 더 이쁨 차라리	0
6105458	너무 재미있어요그런데 멸점 은 심하네요	1
2959002	점 만점에 점	1
67816	우리나라애니의 현실을 보는것 같다ㅜㅜ	0
5309344	연기도 수준급ㅎㅎ 같은 여자로서 너무 부러워요 같은 여자라니 넘 좋네요ㅎㅎ	1
7813956	이게 가타카감독이 찍은거 맞나요	0
3856098	무심코에서봤다 많은 걸 생각하게 됐다 작가는위대하다	1
10245915	살인자 살돈자 돈잃은자	1
1234168	이 영화에 나오는 현악중주 음악의 출처 아시는 분	1
8025611	비디오로 봤었는데 잼있었습니다	1
5951111	에피소드 개 묶어놓은 듯한 극장판	0
8819397	너무 좋아요 근데 시간대가 너무 늦는거 같습니다 시간 좀 앞으로 당겨주세요	1
6955302	식상한 스토리거기다 지루하기까지	0
10267558	대한민국 국적이고 싶다는 사람이 쪽바리 악역을그걸 떠나 영화가 쓰레기연기도배역도	0
10227480	재밌어고 스릴넘침ㅋㅋㅋ	1
6092403	살때 봤는데 년이 지난 지금까지 기억하고 있는 애니메이션입니다 	1
8696588	나는성우도좋고 영화도괜찮은더같다고 생각햇어요감동적이고 정말 감명깊엇어요	1
549088	당연 최고다	1
7477646	좋다	1
8386182	엔딩크레딧에 아멜리아에어하트 역활하신 여자분 나오면서흘러나오는    정말 오지네여 ㅜㅜ	1
10122490	평점이 왜이럼 참 고운 영화라고 생각하는데	1
10151917	연평해전같은 영화가 점대 나오는 와중에 이런 영화가 점대까지 떨어지는거 보면 우리나라 관객들 수준이 눈에 훤히 보인다 너무 낮아ㅡㅡ 점 주고싶지만 아래 점 준 들 땜에 점 줌	1
9575164	죽고싶냐 미친놈들아	0
653365	이것을 만들고 난 후 감독은 현재 실종상태이다	0
3718756	점 알바 점 시사회본사람 점 돈주고본사람 역시 프랑스영화 우리랑 안맞어ㅠ	0
5758074	연예인 말고 성우쓰라고	0
9271106	굿굿이영화정말재밋네여	1
10275532	어린놈무 쉑이들이 담배만 이빠이 피는 영화다	0
1435333	ㅎ할말을 잃을 듯한 영화	0
5576788	뭔노무 이런 영화가 있어 보면 볼 수록 사람 짜증만 나게하는 영화 최악이다	0
5826378	처음엔 뭐지 이건 하겟지만 갈수록 우와 를 외침ㅋ	1
9766918	기발한 상상력지난한 노력의 합작품 삶의 한 단면을 본 것 같았다	1
7773016	심형래 용가린 줄 알고 뭔 영화를 저래 만들었나했는데 년도 영화구나 대단 이순재 젊었었네ㅋㅋ	1
4276009	사랑과 행복을 모르ㅡ는 사람그냥 살다가 뒤쥐세여 쒸베리야쉐리	1
2895391	권하고 싶은 영화는	0
10236484	김공익 발치몽 스티ㅤㅂㅡㅇ유에게 이영화를 바칩니다	0
43700	난 유치한거 좋아한다이런사람도 보지마라재미 존나게 없다	0
8519219	죽기전꼭봐야하는영화 감동과재미의 절묘한조화로 명작을만든이영화 점만점에점을줘도 아깝지않다최고의명작쿨러닝 추천합니다	1
8256007	하다하다 이젠 국회의원이네 어짜피뻔한결말인데어디까지막장가나요 훈훈한드라만없나	0
7443830	예전 비디오반납하며 알바생에게욕했던ㅎ	0
6404763	정말 아쉽게도 극장에서 보지 못했음 그런데 더빙하난 일품인 듯	1
3024756	아뭔가 씁쓸한 끝맛 불편한 현실	1
2740640	줄거리 읽고나서 눈팅하며 봤다	0
8103297	천은경요즘 떴다면 대형 스타감인데	0
7231265	진짜 짱이라니깐요 안보신분들에 게 적극적으로 추천 하겠습니다 	1
8875871	ㅤㄴㅓㅀㅤㅆㅝㅇㅤㅆㅣㄲㅤㅈㅒㅍ	0
8254632	영화가 쓰레기면 제목이라도 잘지어야지 성괴전쟁으로 바궈야 된다고 생각하는 사람 공감눌러	0
9177626	많은걸 생각하게 하는영화 가장의로써의 어깨가 무겁다는것도 느꼇고 갑자기 처한 상황에 좌절앞에 무너지는 모습도 보게되었다 후아  	1
9765222	스릴 공포 두가지 요소가 내 몸을 조여온다	1
9249452	세이상관람불가	0
7827850	고끝나고 봤었는데 이선균목소리가 굵은거 말고는 기억이 안남	0
5234206	탑블레이드 보다 재미없어요ㅠ	0
4396900	중학교때 보았는데 내 인생 제일 재미 없었던 영화 	0
5843235	난 잼ㅤㅆㅓㅅ음	1
4946720	정말 이건 좀	0
9578361	정말 감동있네요다음번엔 다큐로말고 대역쓰고 영화한편찍는것도 좋을것같네요	1
9563589	잘만들었다 시간가는 줄 모르고봤는데 왜 망한건지 이해가 안간다	1
6779417	ㅇ이거 보고있음 열받는당 싸구려 류드라마  요즘에 어는 멍청한 년이 요래 당하기만하냐고 	0
9832471	시리즈를 한번에 말아먹는 좋은 본보기ㅎㅎ	0
6961649	조음	1
6726079	설날때 친척누나 친척형한테 이거보자고 땡깡부려서 봤다가 보고나서 존나 개쳐맞은 기억나는옇화 ㅇㄹ	0
8314637	펑점 관리점 해야할듯ㅋ	0
8923407	의리로도 채울수없는 허전함	0
9954064	지금 듣고 있는데  듣고만 있어도 눈물이 주루룩 ㅠㅠ해피앤딩인데 왜 이리도 가슴이 아픈지	1
8721643	캐스팅은 점	0
6735182	겨울연가보다 더 재밌게 봤음	1
8030020	하희라씨연기력 이번드라마에서 확실히 보여주시네요 년대 연기 아침드라마 사상 단연컨데 최고입니다	0
8661	정말 황당하게 즐거운 영화네요 어쩜 이리 못만들었을까	0
3729347	사춘기때 읽은 황순원의 소나기 같은 드라마	1
5752675	시작은 영리하게 구성은 엉성하게	0
245463	송승헌  김희선 연기는 누가하냐	0
7347237	정말 재미 있었다	1
8589360	너도 평점순 깎아줄게 ㅋㅋ	0
6204279	열라게 재미없네	0
10137827	여주인공 완전 발암물질이네그냥좀 초반에 죽어버리지 보고있는 내내 짜증나서 못참겠다	0
9899474	첩보물의 정석	1
6122729	난왜이걸보고있을까 라는 생각 열번도 더했던거 같네요 현실성도 너무 떨어집니다	0
9597822	ㅠㅠ 감동 일본 진짜 너무햇네ㅡㅡㅡ	1
8623931	댓글이 알바야 쓰레기 패륜같은 뭐 이런 어이가 없네	0
9864276	하개꿀잼 ㅠㅠㅠㅠ 기 빨리 했으면ㅠㅠㅠㅠ	1
4522215	조낸 졸려영화 공부하시는 분들 아닌 이상은 보지 마시길	0
7661649	김재동까지 앉아있으니 경상도지역자체 예능방송처럼 허접스럽네 아주 사투리 작렬들 하는 놈들만 앉혀놓고 그냥ㄱ그지역방송가서 해라 폐지가답이다강호동 목소리 정말듣기싫다	0
7096966	여자도죽이고재미있음	1
10199215	뭐야이게 애니에서는 히나타말고 사쿠라만 따라다니더만 갑자기 무슨 히나타랑 결혼을하고 육도선인 동생은 뭐임 스토리짜집기에 사스케 분량은 그냥 예고편 만들려고 그린건가 그리고 이거는 나루토 이름만 빌려온 다른 만화 같은느낌이난다 끝날때 되니까 막그렸나	0
10003500	진짜 역겹고 더럽다 영화가 아니라 완전 스너프포르노구만	0
3058768	데모니즘을 좋아하는 나로써는 정말 흥미진진하게 볼 수 있는 영화였다	1
3310190	영어만 쓰는 다니엘 헤니와 한국어만 쓰는 엄정화가 서로 잘도 대화가 되겠다ㅋㅋ	0
7710255	꿀잼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
9829909	디테일한면에서 아쉬운부분이 좀있지만 스릴감이라던지 느낌은 상위권이다	1
6236203	역시 프랑스 영화가 그러면 그렇지 걍 찌질이 삼류영화	0
2576497	나름의 감동도 있었고 생각외로 재밌었던 김수미 짱임ㅋㅋㅋ	1
8679427	일단 이다해씨 너무 이쁘시네요 무엇보다 정말 부잣집 공주님같으세요 마이걸때도 애청자였던 저로서 더욱더 출중한 연기력으로 돌아오신 두분 진정한 악역이 어떤 건지를 보여준 이덕화님 센스만점 감초역할의 박철민님 보는내내 몰입할수있게 해주네요	1
10236375	정확히 분보고 지웠다	0
